date,device_category,source,medium,source_medium,channel_group,sessions,view_item_sessions,add_to_cart_sessions,checkout_sessions,purchase_sessions,session_to_view_rate,view_to_cart_rate,cart_to_checkout_rate,checkout_to_purchase_rate,session_to_purchase_rate
2021-01-16,desktop,google,cpc,google / cpc,Paid Search,67,12,3,2,1,0.1791044776119403,0.25,0.6666666666666666,0.5,0.014925373134328358
2021-01-16,desktop,<Other>,referral,<Other> / referral,Referral,197,30,8,3,2,0.15228426395939088,0.26666666666666666,0.375,0.6666666666666666,0.01015228426395939
2021-01-16,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,120,19,1,1,1,0.15833333333333333,0.05263157894736842,1.0,1.0,0.008333333333333333
2021-01-16,mobile,(direct),(none),(direct) / (none),Direct,318,53,11,4,2,0.16666666666666666,0.20754716981132076,0.36363636363636365,0.5,0.006289308176100629
2021-01-16,mobile,<Other>,organic,<Other> / organic,Organic Search,43,4,1,0,0,0.09302325581395349,0.25,0.0,,0.0
2021-01-16,mobile,google,organic,google / organic,Organic Search,417,70,13,9,6,0.16786570743405277,0.18571428571428572,0.6923076923076923,0.6666666666666666,0.014388489208633094
2021-01-16,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,51,19,7,3,2,0.37254901960784315,0.3684210526315789,0.42857142857142855,0.6666666666666666,0.0392156862745098
2021-01-16,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2021-01-16,mobile,<Other>,<Other>,<Other> / <Other>,Other,210,33,9,1,1,0.15714285714285714,0.2727272727272727,0.1111111111111111,1.0,0.004761904761904762
2021-01-16,mobile,google,cpc,google / cpc,Paid Search,46,8,3,0,0,0.17391304347826086,0.375,0.0,,0.0
2021-01-16,mobile,<Other>,referral,<Other> / referral,Referral,131,23,5,2,1,0.17557251908396945,0.21739130434782608,0.4,0.5,0.007633587786259542
2021-01-16,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,94,19,2,2,1,0.20212765957446807,0.10526315789473684,1.0,0.5,0.010638297872340425
2021-01-16,tablet,(direct),(none),(direct) / (none),Direct,18,5,0,0,0,0.2777777777777778,0.0,,,0.0
2021-01-16,tablet,<Other>,organic,<Other> / organic,Organic Search,2,1,0,0,0,0.5,0.0,,,0.0
2021-01-16,tablet,google,organic,google / organic,Organic Search,27,2,0,0,0,0.07407407407407407,0.0,,,0.0
2021-01-16,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,2,0,0,0,0,0.0,,,,0.0
2021-01-16,tablet,<Other>,<Other>,<Other> / <Other>,Other,18,2,1,0,0,0.1111111111111111,0.5,0.0,,0.0
2021-01-16,tablet,google,cpc,google / cpc,Paid Search,4,0,0,0,0,0.0,,,,0.0
2021-01-16,tablet,<Other>,referral,<Other> / referral,Referral,8,1,0,0,0,0.125,0.0,,,0.0
2021-01-16,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,7,1,0,0,0,0.14285714285714285,0.0,,,0.0
2021-01-17,desktop,(direct),(none),(direct) / (none),Direct,416,69,10,7,0,0.1658653846153846,0.14492753623188406,0.7,0.0,0.0
2021-01-17,desktop,<Other>,organic,<Other> / organic,Organic Search,45,7,3,1,0,0.15555555555555556,0.42857142857142855,0.3333333333333333,0.0,0.0
2021-01-17,desktop,google,organic,google / organic,Organic Search,610,88,9,8,5,0.14426229508196722,0.10227272727272728,0.8888888888888888,0.625,0.00819672131147541
2021-01-17,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,94,13,5,4,1,0.13829787234042554,0.38461538461538464,0.8,0.25,0.010638297872340425
2021-01-17,desktop,<Other>,<Other>,<Other> / <Other>,Other,255,38,5,3,2,0.14901960784313725,0.13157894736842105,0.6,0.6666666666666666,0.00784313725490196
2021-01-17,desktop,google,cpc,google / cpc,Paid Search,70,5,1,0,0,0.07142857142857142,0.2,0.0,,0.0
2021-01-17,desktop,<Other>,referral,<Other> / referral,Referral,184,26,8,4,1,0.14130434782608695,0.3076923076923077,0.5,0.25,0.005434782608695652
2021-01-17,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,111,16,5,1,1,0.14414414414414414,0.3125,0.2,1.0,0.009009009009009009
2021-01-17,mobile,(direct),(none),(direct) / (none),Direct,262,36,6,0,0,0.13740458015267176,0.16666666666666666,0.0,,0.0
2021-01-17,mobile,<Other>,organic,<Other> / organic,Organic Search,34,6,2,0,0,0.17647058823529413,0.3333333333333333,0.0,,0.0
2021-01-17,mobile,google,organic,google / organic,Organic Search,378,67,14,2,1,0.17724867724867724,0.208955223880597,0.14285714285714285,0.5,0.0026455026455026454
2021-01-17,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,54,5,2,1,1,0.09259259259259259,0.4,0.5,1.0,0.018518518518518517
2021-01-17,mobile,<Other>,<Other>,<Other> / <Other>,Other,181,23,8,3,1,0.1270718232044199,0.34782608695652173,0.375,0.3333333333333333,0.0055248618784530384
2021-01-17,mobile,google,cpc,google / cpc,Paid Search,54,7,2,0,0,0.12962962962962962,0.2857142857142857,0.0,,0.0
2021-01-17,mobile,<Other>,referral,<Other> / referral,Referral,101,19,4,0,0,0.18811881188118812,0.21052631578947367,0.0,,0.0
2021-01-17,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,80,14,2,1,1,0.175,0.14285714285714285,0.5,1.0,0.0125
2021-01-17,tablet,(direct),(none),(direct) / (none),Direct,14,3,0,0,0,0.21428571428571427,0.0,,,0.0
2021-01-17,tablet,<Other>,organic,<Other> / organic,Organic Search,1,0,0,0,0,0.0,,,,0.0
2021-01-17,tablet,google,organic,google / organic,Organic Search,25,9,3,0,0,0.36,0.3333333333333333,0.0,,0.0
2021-01-17,tablet,<Other>,<Other>,<Other> / <Other>,Other,5,1,0,0,0,0.2,0.0,,,0.0
2021-01-17,tablet,google,cpc,google / cpc,Paid Search,6,1,0,0,0,0.16666666666666666,0.0,,,0.0
2021-01-17,tablet,<Other>,referral,<Other> / referral,Referral,6,1,0,0,0,0.16666666666666666,0.0,,,0.0
2021-01-17,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,5,1,1,0,0,0.2,1.0,0.0,,0.0
2021-01-18,desktop,(direct),(none),(direct) / (none),Direct,473,68,16,4,1,0.14376321353065538,0.23529411764705882,0.25,0.25,0.0021141649048625794
2021-01-18,desktop,<Other>,organic,<Other> / organic,Organic Search,54,3,0,0,0,0.05555555555555555,0.0,,,0.0
2021-01-18,desktop,google,organic,google / organic,Organic Search,705,97,20,10,3,0.1375886524822695,0.20618556701030927,0.5,0.3,0.00425531914893617
2021-01-18,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,121,26,10,4,1,0.21487603305785125,0.38461538461538464,0.4,0.25,0.008264462809917356
2021-01-18,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2021-01-18,desktop,<Other>,<Other>,<Other> / <Other>,Other,330,48,8,1,1,0.14545454545454545,0.16666666666666666,0.125,1.0,0.0030303030303030303
2021-01-18,desktop,google,cpc,google / cpc,Paid Search,96,8,0,1,0,0.08333333333333333,0.0,,0.0,0.0
2021-01-18,desktop,<Other>,referral,<Other> / referral,Referral,169,30,3,2,1,0.17751479289940827,0.1,0.6666666666666666,0.5,0.005917159763313609
2021-01-18,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,163,26,6,1,1,0.15950920245398773,0.23076923076923078,0.16666666666666666,1.0,0.006134969325153374
2021-01-18,mobile,(direct),(none),(direct) / (none),Direct,326,40,7,5,2,0.12269938650306748,0.175,0.7142857142857143,0.4,0.006134969325153374
2021-01-18,mobile,<Other>,organic,<Other> / organic,Organic Search,30,1,0,0,0,0.03333333333333333,0.0,,,0.0
2021-01-18,mobile,google,organic,google / organic,Organic Search,472,61,16,6,4,0.1292372881355932,0.26229508196721313,0.375,0.6666666666666666,0.00847457627118644
2021-01-18,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,62,8,2,1,0,0.12903225806451613,0.25,0.5,0.0,0.0
2021-01-18,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2021-01-18,mobile,<Other>,<Other>,<Other> / <Other>,Other,229,38,9,3,2,0.16593886462882096,0.23684210526315788,0.3333333333333333,0.6666666666666666,0.008733624454148471
2021-01-18,mobile,google,cpc,google / cpc,Paid Search,57,13,4,2,0,0.22807017543859648,0.3076923076923077,0.5,0.0,0.0
2021-01-18,mobile,<Other>,referral,<Other> / referral,Referral,140,21,2,2,1,0.15,0.09523809523809523,1.0,0.5,0.007142857142857143
2021-01-18,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,114,20,7,5,1,0.17543859649122806,0.35,0.7142857142857143,0.2,0.008771929824561403
2021-01-18,tablet,(direct),(none),(direct) / (none),Direct,23,3,0,0,0,0.13043478260869565,0.0,,,0.0
2021-01-18,tablet,<Other>,organic,<Other> / organic,Organic Search,1,0,0,0,0,0.0,,,,0.0
2021-01-18,tablet,google,organic,google / organic,Organic Search,19,2,1,0,0,0.10526315789473684,0.5,0.0,,0.0
2021-01-18,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,4,1,1,0,0,0.25,1.0,0.0,,0.0
2021-01-18,tablet,<Other>,<Other>,<Other> / <Other>,Other,11,2,0,0,0,0.18181818181818182,0.0,,,0.0
2021-01-18,tablet,google,cpc,google / cpc,Paid Search,4,0,0,0,0,0.0,,,,0.0
2021-01-18,tablet,<Other>,referral,<Other> / referral,Referral,8,1,0,0,0,0.125,0.0,,,0.0
2021-01-18,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,3,1,0,0,0,0.3333333333333333,0.0,,,0.0
2021-01-19,desktop,(direct),(none),(direct) / (none),Direct,551,99,26,14,8,0.17967332123411978,0.26262626262626265,0.5384615384615384,0.5714285714285714,0.014519056261343012
2021-01-19,desktop,<Other>,organic,<Other> / organic,Organic Search,81,13,4,0,0,0.16049382716049382,0.3076923076923077,0.0,,0.0
2021-01-19,desktop,google,organic,google / organic,Organic Search,785,157,30,17,7,0.2,0.1910828025477707,0.5666666666666667,0.4117647058823529,0.008917197452229299
2021-01-19,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,120,27,9,6,4,0.225,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.03333333333333333
2021-01-19,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,2,1,0,0,0,0.5,0.0,,,0.0
2021-01-19,desktop,<Other>,<Other>,<Other> / <Other>,Other,341,59,5,3,2,0.17302052785923755,0.0847457627118644,0.6,0.6666666666666666,0.005865102639296188
2021-01-19,desktop,google,cpc,google / cpc,Paid Search,112,18,2,0,0,0.16071428571428573,0.1111111111111111,0.0,,0.0
2021-01-19,desktop,<Other>,referral,<Other> / referral,Referral,213,39,7,3,2,0.18309859154929578,0.1794871794871795,0.42857142857142855,0.6666666666666666,0.009389671361502348
2021-01-19,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,203,49,12,3,1,0.2413793103448276,0.24489795918367346,0.25,0.3333333333333333,0.0049261083743842365
2021-01-19,mobile,(direct),(none),(direct) / (none),Direct,382,66,19,8,5,0.17277486910994763,0.2878787878787879,0.42105263157894735,0.625,0.013089005235602094
2021-01-19,mobile,<Other>,organic,<Other> / organic,Organic Search,57,14,2,1,0,0.24561403508771928,0.14285714285714285,0.5,0.0,0.0
2021-01-19,mobile,google,organic,google / organic,Organic Search,503,112,22,11,6,0.22266401590457258,0.19642857142857142,0.5,0.5454545454545454,0.011928429423459244
2021-01-19,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,102,33,12,6,3,0.3235294117647059,0.36363636363636365,0.5,0.5,0.029411764705882353
2021-01-19,mobile,<Other>,<Other>,<Other> / <Other>,Other,248,52,11,2,1,0.20967741935483872,0.21153846153846154,0.18181818181818182,0.5,0.004032258064516129
2021-01-19,mobile,google,cpc,google / cpc,Paid Search,63,9,0,0,0,0.14285714285714285,0.0,,,0.0
2021-01-19,mobile,<Other>,referral,<Other> / referral,Referral,161,24,4,1,1,0.14906832298136646,0.16666666666666666,0.25,1.0,0.006211180124223602
2021-01-19,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,165,37,7,4,3,0.22424242424242424,0.1891891891891892,0.5714285714285714,0.75,0.01818181818181818
2021-01-19,tablet,(direct),(none),(direct) / (none),Direct,23,3,0,0,0,0.13043478260869565,0.0,,,0.0
2021-01-19,tablet,<Other>,organic,<Other> / organic,Organic Search,4,1,0,0,0,0.25,0.0,,,0.0
2021-01-19,tablet,google,organic,google / organic,Organic Search,32,13,3,1,1,0.40625,0.23076923076923078,0.3333333333333333,1.0,0.03125
2021-01-19,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,8,3,1,1,1,0.375,0.3333333333333333,1.0,1.0,0.125
2021-01-19,tablet,<Other>,<Other>,<Other> / <Other>,Other,15,2,0,0,0,0.13333333333333333,0.0,,,0.0
2021-01-19,tablet,google,cpc,google / cpc,Paid Search,2,0,0,0,0,0.0,,,,0.0
2021-01-19,tablet,<Other>,referral,<Other> / referral,Referral,9,5,3,2,2,0.5555555555555556,0.6,0.6666666666666666,1.0,0.2222222222222222
2021-01-19,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,8,2,0,0,0,0.25,0.0,,,0.0
2021-01-20,desktop,(direct),(none),(direct) / (none),Direct,655,143,27,16,9,0.2183206106870229,0.1888111888111888,0.5925925925925926,0.5625,0.013740458015267175
2021-01-20,desktop,<Other>,organic,<Other> / organic,Organic Search,79,22,8,6,3,0.27848101265822783,0.36363636363636365,0.75,0.5,0.0379746835443038
2021-01-20,desktop,google,organic,google / organic,Organic Search,875,228,45,24,15,0.26057142857142856,0.19736842105263158,0.5333333333333333,0.625,0.017142857142857144
2021-01-20,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,165,41,13,8,5,0.24848484848484848,0.3170731707317073,0.6153846153846154,0.625,0.030303030303030304
2021-01-20,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,4,2,1,1,1,0.5,0.5,1.0,1.0,0.25
2021-01-20,desktop,<Other>,<Other>,<Other> / <Other>,Other,433,98,24,13,10,0.22632794457274827,0.24489795918367346,0.5416666666666666,0.7692307692307693,0.023094688221709007
2021-01-20,desktop,google,cpc,google / cpc,Paid Search,114,25,2,1,1,0.21929824561403508,0.08,0.5,1.0,0.008771929824561403
2021-01-20,desktop,<Other>,referral,<Other> / referral,Referral,268,73,15,9,6,0.27238805970149255,0.2054794520547945,0.6,0.6666666666666666,0.022388059701492536
2021-01-20,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,209,58,14,8,6,0.27751196172248804,0.2413793103448276,0.5714285714285714,0.75,0.028708133971291867
2021-01-20,mobile,(direct),(none),(direct) / (none),Direct,440,109,24,14,8,0.24772727272727274,0.22018348623853212,0.5833333333333334,0.5714285714285714,0.01818181818181818
2021-01-20,mobile,<Other>,organic,<Other> / organic,Organic Search,67,17,1,3,0,0.2537313432835821,0.058823529411764705,3.0,0.0,0.0
2021-01-20,mobile,google,organic,google / organic,Organic Search,593,141,27,8,7,0.23777403035413153,0.19148936170212766,0.2962962962962963,0.875,0.011804384485666104
2021-01-20,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,125,36,8,8,6,0.288,0.2222222222222222,1.0,0.75,0.048
2021-01-20,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,1,1,0,0,0,1.0,0.0,,,0.0
2021-01-20,mobile,<Other>,<Other>,<Other> / <Other>,Other,267,74,10,8,6,0.27715355805243447,0.13513513513513514,0.8,0.75,0.02247191011235955
2021-01-20,mobile,google,cpc,google / cpc,Paid Search,79,15,2,2,1,0.189873417721519,0.13333333333333333,1.0,0.5,0.012658227848101266
2021-01-20,mobile,<Other>,referral,<Other> / referral,Referral,193,47,9,4,3,0.24352331606217617,0.19148936170212766,0.4444444444444444,0.75,0.015544041450777202
2021-01-20,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,153,41,12,8,6,0.2679738562091503,0.2926829268292683,0.6666666666666666,0.75,0.0392156862745098
2021-01-20,tablet,(direct),(none),(direct) / (none),Direct,24,6,0,1,0,0.25,0.0,,0.0,0.0
2021-01-20,tablet,google,organic,google / organic,Organic Search,40,6,2,2,1,0.15,0.3333333333333333,1.0,0.5,0.025
2021-01-20,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,5,1,0,0,0,0.2,0.0,,,0.0
2021-01-20,tablet,<Other>,<Other>,<Other> / <Other>,Other,10,6,0,0,0,0.6,0.0,,,0.0
2021-01-20,tablet,google,cpc,google / cpc,Paid Search,6,0,0,0,0,0.0,,,,0.0
2021-01-20,tablet,<Other>,referral,<Other> / referral,Referral,9,2,0,0,0,0.2222222222222222,0.0,,,0.0
2021-01-20,tablet,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,4,2,0,0,0,0.5,0.0,,,0.0
2021-01-21,desktop,(direct),(none),(direct) / (none),Direct,619,191,42,14,6,0.308562197092084,0.2198952879581152,0.3333333333333333,0.42857142857142855,0.009693053311793215
2021-01-21,desktop,<Other>,organic,<Other> / organic,Organic Search,82,26,5,1,1,0.3170731707317073,0.19230769230769232,0.2,1.0,0.012195121951219513
2021-01-21,desktop,google,organic,google / organic,Organic Search,820,234,29,17,10,0.28536585365853656,0.12393162393162394,0.5862068965517241,0.5882352941176471,0.012195121951219513
2021-01-21,desktop,(data deleted),(data deleted),(data deleted) / (data deleted),Other,155,49,9,7,4,0.3161290322580645,0.1836734693877551,0.7777777777777778,0.5714285714285714,0.025806451612903226
2021-01-21,desktop,<Other>,(data deleted),<Other> / (data deleted),Other,1,0,0,0,0,0.0,,,,0.0
2021-01-21,desktop,<Other>,<Other>,<Other> / <Other>,Other,408,132,18,8,1,0.3235294117647059,0.13636363636363635,0.4444444444444444,0.125,0.0024509803921568627
2021-01-21,desktop,google,cpc,google / cpc,Paid Search,135,40,1,0,0,0.2962962962962963,0.025,0.0,,0.0
2021-01-21,desktop,<Other>,referral,<Other> / referral,Referral,267,88,19,8,4,0.3295880149812734,0.2159090909090909,0.42105263157894735,0.5,0.0149812734082397
2021-01-21,desktop,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,213,64,17,12,6,0.3004694835680751,0.265625,0.7058823529411765,0.5,0.028169014084507043
2021-01-21,mobile,(direct),(none),(direct) / (none),Direct,418,123,17,6,4,0.2942583732057416,0.13821138211382114,0.35294117647058826,0.6666666666666666,0.009569377990430622
2021-01-21,mobile,<Other>,organic,<Other> / organic,Organic Search,53,12,1,0,0,0.22641509433962265,0.08333333333333333,0.0,,0.0
2021-01-21,mobile,google,organic,google / organic,Organic Search,610,187,20,11,5,0.30655737704918035,0.10695187165775401,0.55,0.45454545454545453,0.00819672131147541
2021-01-21,mobile,(data deleted),(data deleted),(data deleted) / (data deleted),Other,113,37,13,8,4,0.3274336283185841,0.35135135135135137,0.6153846153846154,0.5,0.035398230088495575
2021-01-21,mobile,<Other>,(data deleted),<Other> / (data deleted),Other,3,0,0,0,0,0.0,,,,0.0
2021-01-21,mobile,<Other>,<Other>,<Other> / <Other>,Other,269,80,3,3,0,0.29739776951672864,0.0375,1.0,0.0,0.0
2021-01-21,mobile,google,cpc,google / cpc,Paid Search,87,27,5,1,1,0.3103448275862069,0.18518518518518517,0.2,1.0,0.011494252873563218
2021-01-21,mobile,<Other>,referral,<Other> / referral,Referral,179,48,7,2,1,0.2681564245810056,0.14583333333333334,0.2857142857142857,0.5,0.00558659217877095
2021-01-21,mobile,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,Referral,150,47,7,5,1,0.31333333333333335,0.14893617021276595,0.7142857142857143,0.2,0.006666666666666667
2021-01-21,tablet,(direct),(none),(direct) / (none),Direct,28,6,1,0,0,0.21428571428571427,0.16666666666666666,0.0,,0.0
2021-01-21,tablet,<Other>,organic,<Other> / organic,Organic Search,3,1,0,0,0,0.3333333333333333,0.0,,,0.0
2021-01-21,tablet,google,organic,google / organic,Organic Search,38,9,2,1,0,0.23684210526315788,0.2222222222222222,0.5,0.0,0.0
2021-01-21,tablet,(data deleted),(data deleted),(data deleted) / (data deleted),Other,5,2,1,1,0,0.4,0.5,1.0,0.0,0.0
